label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
0,0.0,0.0,0.0,0.4280856251716614,-0.10553054511547089,0.11272444576025009,0.7303597331047058,-0.25882941484451294,0.062341827899217606,0.9975719451904297,-0.3322417438030243,-0.05048485845327377,1.1939418315887451,-0.4358156621456146,-0.1732109934091568,0.5444638133049011,-0.8528274297714233,-0.04542293772101402,0.7884611487388611,-1.127711296081543,-0.18529726564884186,0.9310979247093201,-1.3179770708084106,-0.289522647857666,0.9931958913803101,-1.5154638290405273,-0.3677607774734497,0.41870903968811035,-0.8824963569641113,-0.21420307457447052,0.9270091652870178,-0.7831133604049683,-0.4259016811847687,1.0233168601989746,-0.449663907289505,-0.5090489387512207,0.9321609139442444,-0.24335192143917084,-0.5346327424049377,0.3364908695220947,-0.7738376259803772,-0.37357425689697266,0.8663693070411682,-0.6769908666610718,-0.5479305982589722,0.9724550843238831,-0.3355402946472168,-0.5154702067375183,0.8878985643386841,-0.12028028070926666,-0.4598864018917084,0.29969003796577454,-0.5927117466926575,-0.5271776914596558,0.7540023922920227,-0.5553537011146545,-0.6411523818969727,0.8939111232757568,-0.3420453369617462,-0.601771354675293,0.8678995966911316,-0.1779051572084427,-0.5519905686378479
0,0.0,0.0,0.0,0.5137255191802979,-0.10836445540189743,0.2426028549671173,0.7846800684928894,-0.3399812877178192,0.2791484594345093,0.9953409433364868,-0.4958670735359192,0.21887090802192688,1.1473203897476196,-0.6458685398101807,0.14140190184116364,0.5252491235733032,-0.8804213404655457,0.21490523219108582,0.754431426525116,-1.2354817390441895,0.14375343918800354,0.8733274936676025,-1.467603325843811,0.08182495087385178,0.9190896153450012,-1.6939867734909058,0.034089576452970505,0.4164111912250519,-0.9091691374778748,-0.0036362113896757364,0.8791433572769165,-0.9642783403396606,-0.13197319209575653,0.9743615984916687,-0.6477581858634949,-0.17393174767494202,0.9013500809669495,-0.4449298083782196,-0.17318697273731232,0.33300673961639404,-0.8385569453239441,-0.21594126522541046,0.8384084105491638,-0.9015270471572876,-0.3346119225025177,0.9281651973724365,-0.5715493559837341,-0.2766484022140503,0.8368540406227112,-0.3659595847129822,-0.2048749029636383,0.29480013251304626,-0.6943032741546631,-0.4149157404899597,0.7565529942512512,-0.7862744331359863,-0.48887407779693604,0.8929747939109802,-0.5705798268318176,-0.4281536936759949,0.8579197525978088,-0.399219274520874,-0.3653082847595215
0,0.0,0.0,0.0,0.4373384118080139,-0.0003051409439649433,0.1382228434085846,0.7919082641601562,-0.08472348749637604,0.1294797658920288,1.076913833618164,-0.12259524315595627,0.05872483178973198,1.278385043144226,-0.19463343918323517,-0.019582724198698997,0.6896628141403198,-0.7328398823738098,0.07692816853523254,0.9288334846496582,-0.9016977548599243,-0.007164099253714085,1.056853175163269,-1.0409287214279175,-0.0893116146326065,1.1110860109329224,-1.2162922620773315,-0.1531752198934555,0.6364702582359314,-0.7679969072341919,-0.07131901383399963,1.0840120315551758,-0.5092594623565674,-0.1936633139848709,1.1021971702575684,-0.16172054409980774,-0.252382755279541,0.9850084781646729,0.02209584042429924,-0.2727811336517334,0.5918007493019104,-0.6582573056221008,-0.21062618494033813,1.043852686882019,-0.3926486074924469,-0.3203284442424774,1.0413110256195068,-0.06021742522716522,-0.2883378863334656,0.9124708771705627,0.11513630300760269,-0.24274399876594543,0.575191855430603,-0.4706404507160187,-0.3427218794822693,0.9608556032180786,-0.2745720446109772,-0.40407270193099976,0.9786506295204163,-0.049194175750017166,-0.3489779233932495,0.8764793276786804,0.08712747693061829,-0.29276755452156067
0,0.0,0.0,0.0,0.4364778399467468,-0.011134197935461998,0.14139355719089508,0.7871351838111877,-0.1094803512096405,0.10943902283906937,1.0522106885910034,-0.1615350991487503,0.02344604581594467,1.231410264968872,-0.20447464287281036,-0.05921275541186333,0.654458224773407,-0.7520962953567505,-0.052102573215961456,1.0236693620681763,-0.6027970314025879,-0.17749904096126556,1.0911990404129028,-0.35834261775016785,-0.24219347536563873,1.0242140293121338,-0.22701208293437958,-0.2710098624229431,0.5994261503219604,-0.7727770209312439,-0.20857593417167664,1.1284029483795166,-0.5159746408462524,-0.3285094201564789,1.2118207216262817,-0.1515725553035736,-0.3540116846561432,1.0986381769180298,0.07724449038505554,-0.3583780825138092,0.5624246597290039,-0.6444854140281677,-0.3525400161743164,1.1115696430206299,-0.43963977694511414,-0.4513338506221771,1.1829826831817627,-0.07690539211034775,-0.4016444683074951,1.0675227642059326,0.1448797732591629,-0.3516175150871277,0.555219829082489,-0.4203244745731354,-0.48539698123931885,1.0172544717788696,-0.28180864453315735,-0.5417613983154297,1.0965337753295898,-0.04877239838242531,-0.4811346232891083,1.0196541547775269,0.11777010560035706,-0.4238746762275696
0,0.0,0.0,0.0,0.43185490369796753,-0.040893714874982834,0.12359537929296494,0.785426139831543,-0.11681956797838211,0.05061350390315056,1.0642119646072388,-0.13608071208000183,-0.08790552616119385,1.2403812408447266,-0.18012608587741852,-0.23857811093330383,0.607365071773529,-0.7914177775382996,-0.12362954765558243,0.8827741742134094,-1.0554049015045166,-0.2923942804336548,1.0054038763046265,-1.268629789352417,-0.40572819113731384,1.0194181203842163,-1.4960874319076538,-0.48446688055992126,0.49941784143447876,-0.8086097240447998,-0.31101781129837036,1.0254712104797363,-0.7419114708900452,-0.5313575267791748,1.11223566532135,-0.47884076833724976,-0.6096179485321045,0.9823243021965027,-0.3431415855884552,-0.636072039604187,0.44822609424591064,-0.6653599739074707,-0.4814271032810211,1.040308952331543,-0.5343749523162842,-0.6741184592247009,1.1519544124603271,-0.15361976623535156,-0.6249331831932068,1.0399067401885986,0.07632579654455185,-0.5559159517288208,0.45419934391975403,-0.4388660788536072,-0.6427363753318787,0.9670644998550415,-0.3654353618621826,-0.7713238596916199,1.0771381855010986,-0.12425433844327927,-0.709807813167572,1.0020803213119507,0.054283879697322845,-0.6385062336921692
0,0.0,0.0,0.0,0.5086449980735779,-0.11798622459173203,0.20399761199951172,0.7709652185440063,-0.37505823373794556,0.2163650393486023,0.9843940734863281,-0.5400950312614441,0.13809539377689362,1.1493701934814453,-0.6984261870384216,0.04551723599433899,0.4897700846195221,-0.9074409604072571,0.15723715722560883,0.6671299338340759,-1.337018609046936,0.05676818639039993,0.761768639087677,-1.612436056137085,-0.021885672584176064,0.7768759727478027,-1.8601313829421997,-0.07909855246543884,0.3741123676300049,-0.926027774810791,-0.05012542009353638,0.8234862685203552,-1.0685639381408691,-0.21539726853370667,0.9593202471733093,-0.7743808031082153,-0.27134495973587036,0.9024739265441895,-0.5743814706802368,-0.2740638554096222,0.2857671082019806,-0.8444858193397522,-0.2536727786064148,0.793582022190094,-0.9899020195007324,-0.40790027379989624,0.9345514178276062,-0.6582012176513672,-0.36444181203842163,0.8676875233650208,-0.43307939171791077,-0.29356032609939575,0.2574366331100464,-0.6973004937171936,-0.4454437494277954,0.6958059668540955,-0.8386933207511902,-0.5584395527839661,0.8623490333557129,-0.6350224018096924,-0.5200153589248657,0.8528986573219299,-0.4593290090560913,-0.46445876359939575
0,0.0,0.0,0.0,0.4686985909938812,0.011591227725148201,0.09076663106679916,0.8171631097793579,-0.07364792376756668,0.037223391234874725,1.0709750652313232,-0.1344469040632248,-0.0722532570362091,1.2386845350265503,-0.2035716474056244,-0.18924424052238464,0.656119704246521,-0.7582980394363403,-0.050493717193603516,0.8511819839477539,-1.0323845148086548,-0.19817152619361877,0.9621356129646301,-1.2531508207321167,-0.324296772480011,0.9828402996063232,-1.4814599752426147,-0.41645747423171997,0.570542573928833,-0.7964450120925903,-0.20039092004299164,1.0547958612442017,-0.6006073355674744,-0.4057076573371887,1.0987184047698975,-0.2969495952129364,-0.4985814690589905,0.9544528722763062,-0.1493731439113617,-0.5295822024345398,0.5301557183265686,-0.6563063859939575,-0.33905887603759766,1.048940658569336,-0.43278607726097107,-0.5064125061035156,1.103272557258606,-0.07198470085859299,-0.46569541096687317,0.9675318598747253,0.11201019585132599,-0.40290597081184387,0.5371502041816711,-0.44039711356163025,-0.47427666187286377,0.9758862257003784,-0.27636951208114624,-0.577621340751648,1.0234665870666504,-0.053333181887865067,-0.5133747458457947,0.9191645383834839,0.07838081568479538,-0.44013676047325134
0,0.0,0.0,0.0,0.4567411243915558,-0.024672817438840866,0.10380787402391434,0.8301618099212646,-0.10889981687068939,0.05037648603320122,1.0971373319625854,-0.16798073053359985,-0.061674151569604874,1.2618986368179321,-0.22772721946239471,-0.18767783045768738,0.6735851168632507,-0.7584915161132812,-0.05751676857471466,0.8391791582107544,-1.0692927837371826,-0.20573779940605164,0.9434530735015869,-1.3285317420959473,-0.32923683524131775,0.9822376370429993,-1.5791600942611694,-0.42182472348213196,0.5672832727432251,-0.7951175570487976,-0.21442420780658722,1.0053625106811523,-0.6120502948760986,-0.423448771238327,1.0289654731750488,-0.33000099658966064,-0.5121486783027649,0.8901373744010925,-0.19619318842887878,-0.5438310503959656,0.4928123652935028,-0.6708347201347351,-0.3589557707309723,0.9774149656295776,-0.45155882835388184,-0.5369070768356323,1.0259592533111572,-0.11121459305286407,-0.5024769306182861,0.9141888618469238,0.07853225618600845,-0.44388747215270996,0.46407097578048706,-0.4731070101261139,-0.4972201883792877,0.8907085061073303,-0.3307234048843384,-0.6098951697349548,0.9528045058250427,-0.11661416292190552,-0.5557155013084412,0.8814917802810669,0.025428099557757378,-0.490886390209198
0,0.0,0.0,0.0,0.39614784717559814,-0.09642848372459412,0.12055732309818268,0.6507212519645691,-0.23066212236881256,0.09702019393444061,0.9015887975692749,-0.3638862371444702,-0.004035033285617828,1.0654562711715698,-0.5882688164710999,-0.11509303748607635,0.2627110779285431,-0.9211118817329407,0.1273641586303711,0.2144048810005188,-1.3312711715698242,0.020369017496705055,0.22037701308727264,-1.654620885848999,-0.0768485963344574,0.23022189736366272,-1.9443514347076416,-0.14849135279655457,0.24141471087932587,-0.9689043760299683,-0.054250385612249374,0.47823041677474976,-1.36030912399292,-0.21001096069812775,0.6697579026222229,-1.587364673614502,-0.3224102258682251,0.7289700508117676,-1.7635315656661987,-0.3865135610103607,0.2365133911371231,-0.8834080696105957,-0.23628337681293488,0.7071609497070312,-0.9472519755363464,-0.44818440079689026,0.838776707649231,-0.6501593589782715,-0.49928054213523865,0.8026964664459229,-0.41112926602363586,-0.47730937600135803,0.2803221344947815,-0.6955640316009521,-0.4057408571243286,0.7278808951377869,-0.7531682848930359,-0.538038432598114,0.8642802834510803,-0.5515279769897461,-0.5239424705505371,0.8415292501449585,-0.3459610044956207,-0.48293817043304443
0,0.0,0.0,0.0,0.4121512174606323,0.03807583078742027,0.11060211062431335,0.7682890295982361,-0.03781772777438164,0.09852659702301025,1.0337079763412476,-0.08779674023389816,0.032865479588508606,1.2214751243591309,-0.14497622847557068,-0.0369126982986927,0.7269331216812134,-0.6853644251823425,0.058435797691345215,0.9683168530464172,-0.8362425565719604,-0.03262811899185181,1.1006838083267212,-0.9829438328742981,-0.11684957891702652,1.1591418981552124,-1.1598466634750366,-0.17885848879814148,0.6908725500106812,-0.7195205092430115,-0.07060714811086655,1.1150403022766113,-0.3875235617160797,-0.2021959275007248,1.1051108837127686,-0.038156118243932724,-0.2582605481147766,0.981496274471283,0.14069166779518127,-0.26983973383903503,0.6569386124610901,-0.5976405739784241,-0.19266188144683838,1.07345449924469,-0.2561377286911011,-0.31603965163230896,1.0451884269714355,0.07780454307794571,-0.28178367018699646,0.9121972918510437,0.25517377257347107,-0.2263898402452469,0.646704912185669,-0.3959207832813263,-0.30903881788253784,1.006110668182373,-0.1417127549648285,-0.3751242160797119,0.992233395576477,0.08367814123630524,-0.3147294819355011,0.8833471536636353,0.22000549733638763,-0.24881212413311005
0,0.0,0.0,0.0,0.3512921929359436,0.004936396609991789,0.08725322782993317,0.6993499398231506,-0.09859788417816162,0.05681926757097244,0.9831007122993469,-0.13594502210617065,-0.014030275866389275,1.1932685375213623,-0.15308232605457306,-0.07789226621389389,0.6845673322677612,-0.7209104299545288,-0.021356064826250076,1.0197521448135376,-0.5289450883865356,-0.1502811312675476,1.0743491649627686,-0.2927049994468689,-0.2381633073091507,0.9955258369445801,-0.1535145342350006,-0.28106576204299927,0.6571089029312134,-0.7416778802871704,-0.13461726903915405,1.122897982597351,-0.3999880850315094,-0.2473742663860321,1.1637954711914062,-0.03214728832244873,-0.2891101539134979,1.05769944190979,0.1923443078994751,-0.3039917051792145,0.6327162384986877,-0.6194562315940857,-0.2436896413564682,1.1179471015930176,-0.3210844099521637,-0.34982001781463623,1.1351771354675293,0.04425797611474991,-0.31737998127937317,1.0112870931625366,0.2666528820991516,-0.27291756868362427,0.6267040371894836,-0.4035082459449768,-0.3464912176132202,1.042777180671692,-0.182228684425354,-0.39790746569633484,1.064766526222229,0.051024287939071655,-0.33996453881263733,0.9671815037727356,0.20626291632652283,-0.2830111086368561
0,0.0,0.0,0.0,0.43098658323287964,-0.06281229108572006,0.1222240999341011,0.7880221605300903,-0.15487948060035706,0.06292746961116791,1.0798600912094116,-0.17808791995048523,-0.05667925998568535,1.2883858680725098,-0.22205248475074768,-0.1900041550397873,0.6494604349136353,-0.7689030766487122,-0.10563385486602783,0.8909501433372498,-1.0267305374145508,-0.2604585587978363,1.0291334390640259,-1.2348414659500122,-0.37362754344940186,1.0767064094543457,-1.4502302408218384,-0.4558607041835785,0.5595442056655884,-0.7810710668563843,-0.2771969735622406,1.068187952041626,-0.5603136420249939,-0.4905797839164734,1.1361064910888672,-0.21696776151657104,-0.5642737746238708,1.01553475856781,-0.025566432625055313,-0.5859373211860657,0.49712762236595154,-0.6383860111236572,-0.4332043528556824,1.0254104137420654,-0.4235275685787201,-0.6051433086395264,1.1052981615066528,-0.07478821277618408,-0.5624403357505798,0.9978657960891724,0.12869389355182648,-0.5018844604492188,0.47906386852264404,-0.42345479130744934,-0.5818555355072021,0.9255865216255188,-0.3036451041698456,-0.6905010938644409,1.021154522895813,-0.09080948680639267,-0.6394380331039429,0.9579465985298157,0.06272900104522705,-0.5802444219589233
0,0.0,0.0,0.0,0.46708372235298157,0.011596664786338806,0.1506447196006775,0.8148811459541321,-0.09256002306938171,0.12638674676418304,1.0798828601837158,-0.15086835622787476,0.04041023924946785,1.2681885957717896,-0.22320204973220825,-0.04939643293619156,0.6784581542015076,-0.7475190162658691,-0.03479574993252754,1.0136440992355347,-0.7705352902412415,-0.1629515439271927,1.0968173742294312,-0.7287686467170715,-0.24195194244384766,1.050771713256836,-0.7885584235191345,-0.28882506489753723,0.5964291095733643,-0.7773659229278564,-0.19993636012077332,1.1438875198364258,-0.5247491598129272,-0.3390570878982544,1.1986294984817505,-0.1371346116065979,-0.37364664673805237,1.0559813976287842,0.07118040323257446,-0.37976863980293274,0.5381640791893005,-0.6511116623878479,-0.35232603549957275,1.0984975099563599,-0.43959033489227295,-0.46838822960853577,1.1475086212158203,-0.0637078657746315,-0.412230908870697,1.0067846775054932,0.13917230069637299,-0.354356974363327,0.5137388706207275,-0.4387798607349396,-0.4945904016494751,0.9864184260368347,-0.3009333610534668,-0.5700039267539978,1.0678590536117554,-0.05618713051080704,-0.5092352628707886,0.9771910309791565,0.10746157169342041,-0.44926196336746216
